dA 2,dA 3,dA 4,dA 5,dA 6,dA 7,dA 8,dA 9,dA 10,dA 11,dA 12,dA 13,dA 14,dA 15,dA 16,dA 17,dA 18,dA 19,dA 20,dA 21,dA 22,dA 23,dA 24,dA 25,dA 26,dA 27,dA 28,dA 29,dA 30,dA 31,dA 32,dA 33,dA 34,dA 35,dA 36,dA 37,dA 38,dA 39,dA 40,dA 41,dA 42,dA 43,dA 44,dA 45,dA 46,dA 47,dA 48,dA 49,dA 50,dA 51,dA 52,dA 53,dA 54,dA 55,dA 56,dA 57,dA 58,dA 59,dA 60,dA 61,dA 62,dA 63,dA 64,dA 65,dA 66,dA 67,dA 68,dA 69,dA 70,dA 71,dA 72,dA 73,dA 74,dA 75,dA 76,dA 77,dA 78,dA 79,dA 80,dA 81,dA 82,dA 83,dA 84,dA 85,dA 86,dA 87,dA 88,dA 89,dA 90,dA 91,dA 92,dA 93,dA 94,dA 95,dA 96,dA 97,dA 98,dA 99,dA 100,dA 101,dA 102,dA 103,dA 104,dA 105,dA 106,dA 107,dA 108,dA 109,dA 110,dA 111,dA 112,dA 113,dA 114,dA 115,dA 116,dA 117,dA 118,dA 119,dA 120,dA 121,dA 122,dA 123,dA 124,dA 125,dA 126,dA 127,dA 128,dA 129,dA 130,dA 131,dA 132,dA 133,dA 134,dA 135,dA 136,dA 137,dA 138,dA 139,dA 140,dA 141,dA 142,dA 143,dA 144,dA 145,dA 146,dA 147,dA 148,dA 149,dA 150,dA 151,dA 152,dA 153,dA 154,dA 155,dA 156,dA 157,dA 158,dA 159,dA 160,dA 161,dA 162,dA 163,dA 164,dA 165,dA 166,dA 167,dA 168,dA 169,dA 170,dA 171,dA 172,dA 173,dA 174,dA 175,dA 176,dA 177,dA 178,dA 179,dA 180,dA 181,dA 182,dA 183,dA 184,dA 185,dA 186,dA 187,dA 188,dA 189,dA 190,dA 191,dA 192,dA 193,dA 194,dA 195,dA 196,dA 197,dA 198,dA 199,dA 200,dA 201,dA 202,dA 203,dA 204,dA 205,dA 206,dA 207,dA 208,dA 209,dA 210,dA 211,dA 212,dA 213,dA 214,dA 215,dA 216,dA 217,dA 218,dA 219,dA 220,dA 221,dA 222,dA 223,label
-0.000825,-0.001356,-0.004744,-0.002618,-0.003228,-0.001235,-0.000781,-0.00009,-0.001372,-0.001727,-0.000024,-0.000804,-0.001863,-0.00203,-0.001188,0.000774,0.001329,0.000457,0.000192,-0.000845,-0.00088,-0.000345,0.000413,0.002065,0.001181,-0.001081,-0.00078,-0.000453,-0.00172,-0.001029,-0.000428,-0.000143,0.000972,0.00121,0.00394,0.007916,0.005929,-0.00026,0.00048,0.006556,0.010322,0.01304,0.014802,0.014227,0.016003,0.017421,0.01597,0.014731,0.011705,0.008889,0.007017,0.004426,0.003041,0.003513,0.003243,0.002723,0.003547,0.005222,0.005804,0.002071,-0.001362,0.006457,0.007354,-0.014792,-0.03151,-0.020716,-0.005013,0.000594,0.004063,0.000708,-0.00424,-0.001411,-0.003598,-0.011064,-0.012191,-0.010333,-0.008779,-0.007832,-0.006548,-0.003764,-0.004251,-0.009125,-0.008819,-0.004118,-0.002043,-0.002112,-0.002554,-0.003771,-0.005207,-0.006388,-0.007234,-0.006839,-0.005372,-0.003714,-0.002445,-0.002593,-0.003611,-0.003706,-0.002441,-0.001886,-0.001575,0.000181,0.001396,0.002305,0.003907,0.005506,0.008233,0.01452,0.021865,0.029208,0.036269,0.041196,0.043799,0.043167,0.040775,0.0384,0.035483,0.032863,0.032143,0.029613,0.02606,0.023748,0.02054,0.016819,0.012854,0.011035,0.009684,0.007079,0.004267,0.002408,0.001725,-0.000223,-0.003704,-0.005126,0.006796,0.017378,0.007707,-0.007806,-0.012999,-0.007023,-0.001917,-0.001199,-0.002057,-0.001668,-0.000348,0.000377,0.000716,0.000564,0.000031,0.000698,0.002709,0.004097,0.031959,0.100079,0.09071,0.001762,-0.075925,-0.092781,-0.04749,-0.015975,-0.00502,-0.001862,-0.001182,-0.000679,-0.001063,-0.001715,-0.00123,0.000274,0.000482,-0.000507,-0.000054,-0.000165,-0.00057,-0.001325,-0.001595,-0.000767,-0.001517,-0.001456,0.000164,-0.000461,-0.00209,-0.003541,-0.004927,-0.003945,-0.001479,-0.000307,-0.00093,-0.002367,-0.002238,-0.000457,-0.000397,-0.000603,-0.00104,-0.003329,-0.00487,-0.00384,-0.004114,-0.005261,-0.001284,0.000941,-0.002766,-0.006641,-0.007126,-0.005688,-0.003464,-0.00406,-0.000413,0.003611,-0.000364,-0.004726,-0.003407,-0.000893,0.001514,0.00446,0.001559,-0.001543,-0.003582,-0.001773,0.002462,-0.001799,-0.005491,0.000494,0
-0.00182,-0.002431,-0.003862,-0.00165,-0.001447,-0.000288,-0.000663,-0.00266,-0.00094,-0.000134,-0.001372,-0.001249,-0.001795,-0.002255,-0.00136,-0.000444,0.00031,0.002001,0.000639,-0.001648,-0.001261,-0.000594,-0.000565,0.000819,0.001292,0.000405,0.00067,0.000121,-0.001521,-0.000624,0.000315,-0.000979,-0.000239,0.000854,0.00129,0.001756,0.001452,0.001657,0.00331,0.005476,0.006847,0.008989,0.011263,0.012353,0.014795,0.014907,0.013405,0.013378,0.011348,0.008347,0.006234,0.004155,0.002497,0.002541,0.002449,0.001082,-0.000297,-0.001931,-0.00403,-0.005087,-0.005478,-0.002546,-0.001614,-0.011418,-0.019339,-0.01381,-0.006275,-0.003103,0.000632,0.002692,-0.000224,-0.004156,-0.006415,-0.007496,-0.006479,-0.004809,-0.00384,-0.003975,-0.004176,-0.003449,-0.003392,-0.004578,-0.003946,-0.001899,-0.001187,-0.001243,-0.001092,-0.001944,-0.003035,-0.003618,-0.004569,-0.004319,-0.002975,-0.001834,-0.001357,-0.001327,-0.002064,-0.002347,-0.001315,-0.000538,0.000006,0.001065,0.001607,0.001787,0.002691,0.003731,0.004971,0.008484,0.014373,0.022051,0.031071,0.03796,0.041936,0.043775,0.043465,0.041771,0.039053,0.037179,0.038224,0.036412,0.032821,0.030313,0.027102,0.023142,0.017983,0.014906,0.012985,0.009719,0.006616,0.004116,0.002955,0.001296,-0.002923,-0.006296,-0.003131,0.003409,0.005032,0.002233,-0.000049,-0.001412,-0.001409,-0.000821,-0.001131,-0.001321,-0.000923,0.000114,-0.00021,-0.001216,-0.001765,-0.001239,-0.000468,-0.000562,0.006119,0.032019,0.034298,-0.000676,-0.03238,-0.031293,-0.010711,-0.003134,-0.00042,0.001247,0.000898,-0.000224,0.00021,0.000657,-0.000301,-0.000015,0.000119,-0.000111,-0.000356,-0.000614,-0.000994,-0.001306,-0.00137,-0.00069,-0.000599,-0.000688,-0.000639,-0.001312,-0.001383,-0.00481,-0.005037,-0.001815,-0.001446,-0.000906,-0.001196,-0.001997,-0.001915,-0.00175,-0.00033,-0.000653,-0.002289,-0.002548,-0.002256,-0.002725,-0.004559,-0.003974,-0.000753,-0.002634,-0.004688,-0.004889,-0.005312,-0.001623,-0.006292,-0.004892,0.003684,0.001691,-0.00321,-0.003065,-0.001753,-0.000636,0.002236,0.003173,-0.001119,-0.006199,-0.002375,-0.002364,-0.004719,-0.004983,-0.004969,-0.003656,0
-0.002626,-0.003575,-0.005401,-0.000811,-0.000092,-0.000842,-0.002429,-0.000414,-0.000189,-0.001327,-0.001745,-0.000824,0.000214,-0.002228,-0.001772,-0.000734,0.00135,0.001864,-0.000754,-0.00198,-0.0018,-0.000424,0.002062,0.002723,0.001239,-0.00145,-0.001976,-0.001013,-0.001817,-0.000495,-0.000153,-0.000133,0.000345,0.000813,0.004234,0.007487,0.003966,-0.003094,-0.001744,0.004472,0.006459,0.008935,0.012019,0.010951,0.010945,0.012846,0.012989,0.01189,0.009759,0.007474,0.005255,0.003397,0.003552,0.004025,0.003168,0.002226,0.002487,0.004405,0.005211,0.00148,-0.001136,0.006186,0.005262,-0.016376,-0.028019,-0.015638,-0.003297,0.00056,0.003028,0.001065,-0.001637,-0.000744,-0.004519,-0.010303,-0.010166,-0.00792,-0.006744,-0.006446,-0.00526,-0.002609,-0.003423,-0.007435,-0.006542,-0.002913,-0.001953,-0.001382,-0.001312,-0.002338,-0.003467,-0.004256,-0.00423,-0.003882,-0.003207,-0.002114,-0.001698,-0.001432,-0.001645,-0.002135,-0.001158,-0.000309,-0.000248,0.000683,0.001777,0.001917,0.002382,0.00321,0.004899,0.008131,0.013166,0.021425,0.02973,0.036119,0.040132,0.041342,0.04112,0.04008,0.038848,0.037993,0.03745,0.034753,0.030995,0.027861,0.023951,0.020869,0.016656,0.012002,0.010503,0.008748,0.006066,0.004246,0.002688,0.00096,-0.001192,-0.001012,0.009283,0.017676,0.005974,-0.010565,-0.013481,-0.006814,-0.001833,-0.001082,-0.001159,-0.000955,-0.000064,0.000525,0.000468,0.000137,0.000364,0.000853,0.001289,0.002994,0.028687,0.100805,0.096141,-0.007356,-0.092253,-0.0883,-0.032814,-0.010292,-0.003387,-0.002007,-0.00148,-0.000593,-0.000781,-0.000443,0.000212,-0.000378,-0.000512,0.000064,0.000023,0.00036,-0.00092,-0.002486,-0.001659,-0.000706,-0.000195,0.000412,-0.000566,-0.000922,-0.001068,-0.001941,-0.001666,-0.001267,-0.001609,-0.001411,-0.001014,-0.001042,-0.000151,-0.000476,-0.001065,-0.001136,-0.001102,-0.002167,-0.002379,-0.000627,-0.00165,-0.002848,-0.002256,-0.002214,-0.002584,-0.00318,-0.003972,-0.0035,-0.004086,-0.004982,-0.001212,0.000984,-0.000326,-0.001527,-0.002158,-0.000216,0.000028,0.000005,0.001148,-0.000381,-0.002267,-0.002895,-0.003997,-0.001547,-0.001597,-0.003068,0
-0.009345,-0.005056,-0.006201,0.000318,-0.000325,-0.002337,-0.001295,-0.000547,-0.000721,-0.00088,-0.002996,-0.00162,-0.001111,-0.002265,-0.001573,-0.00159,0.000452,0.00208,-0.000128,-0.001227,-0.001893,-0.000892,0.002329,0.003018,0.001479,-0.002425,-0.002911,-0.001487,-0.001533,-0.000789,-0.000856,-0.000099,0.000796,0.000914,0.004875,0.009706,0.005561,-0.003883,-0.00248,0.00561,0.008412,0.010959,0.01333,0.011653,0.011222,0.01253,0.012501,0.011588,0.009466,0.006861,0.004875,0.002769,0.002759,0.004192,0.003732,0.00275,0.003942,0.007885,0.009766,0.00493,0.001257,0.012161,0.011567,-0.018913,-0.035147,-0.018273,-0.001951,0.003284,0.006572,0.001914,-0.003086,0.000247,-0.00429,-0.013658,-0.013903,-0.010804,-0.009365,-0.008664,-0.00644,-0.002477,-0.004005,-0.010386,-0.009141,-0.004078,-0.002358,-0.001803,-0.00215,-0.002939,-0.004314,-0.005705,-0.00574,-0.0054,-0.004604,-0.003017,-0.001966,-0.001815,-0.002578,-0.003123,-0.002107,-0.000779,-0.000492,0.000171,0.001461,0.001805,0.002349,0.0035,0.005803,0.009999,0.015561,0.022758,0.02904,0.03298,0.034485,0.033994,0.032473,0.030613,0.027508,0.024221,0.024042,0.0234,0.02053,0.01849,0.016863,0.015601,0.012116,0.008526,0.007873,0.006301,0.003981,0.002451,0.001271,-0.000927,-0.005635,-0.007217,0.010294,0.026025,0.011219,-0.011892,-0.017831,-0.009176,-0.001881,-0.001377,-0.002165,-0.00208,-0.000677,0.000529,0.000107,-0.000231,0.000214,0.001721,0.002596,0.003324,0.037213,0.132406,0.127296,-0.006072,-0.119009,-0.11961,-0.047381,-0.01447,-0.004489,-0.001745,-0.001272,-0.000356,-0.000431,-0.000896,-0.000704,-0.000749,-0.000203,0.000476,0.00002,-0.000215,-0.000726,-0.001973,-0.001827,-0.000607,-0.000398,0.000057,-0.000487,-0.001265,-0.002169,-0.003493,-0.003991,-0.003458,-0.000999,0.000142,-0.001354,-0.002259,-0.001009,-0.001085,-0.000373,0.000148,-0.001028,-0.002693,-0.004293,-0.003144,-0.002202,-0.00147,-0.001063,-0.001356,-0.002452,-0.002187,-0.002626,-0.002487,-0.002243,-0.003129,-0.000411,0.002113,0.001331,0.000284,-0.001766,-0.00097,0.000674,0.001522,0.003538,0.001131,-0.000797,-0.001555,-0.00108,0.000297,-0.003957,-0.004803,0
0.001889,-0.005851,-0.00502,0.001073,0.000667,-0.002819,-0.00647,-0.003027,0.001893,-0.002146,-0.002202,-0.002548,-0.002004,-0.000436,-0.001733,-0.000398,0.001133,0.002889,0.000663,-0.002981,-0.002036,0.000129,0.001694,0.001007,0.000016,-0.000744,-0.000696,-0.000878,-0.00263,-0.002243,-0.000161,-0.000355,0.000652,0.002063,0.004348,0.008027,0.005086,-0.000185,0.002309,0.008574,0.013138,0.015835,0.0165,0.01717,0.018872,0.019187,0.017325,0.015983,0.013703,0.010453,0.006752,0.003599,0.002917,0.003702,0.003421,0.002507,0.003092,0.005217,0.00583,0.001139,-0.000237,0.011072,0.008471,-0.02399,-0.041501,-0.023338,-0.004861,0.002539,0.007203,0.001899,-0.004696,-0.001646,-0.006002,-0.015546,-0.016022,-0.013143,-0.011145,-0.01009,-0.007605,-0.004519,-0.006135,-0.011037,-0.009514,-0.004309,-0.003013,-0.002618,-0.002191,-0.003541,-0.005381,-0.006567,-0.007465,-0.007165,-0.005878,-0.003835,-0.002701,-0.003408,-0.004175,-0.003784,-0.002926,-0.002168,-0.000882,0.000251,0.001396,0.002167,0.003288,0.005399,0.00863,0.014655,0.023143,0.032253,0.039758,0.045825,0.048583,0.047867,0.046333,0.043103,0.038138,0.033456,0.033077,0.032224,0.028092,0.025759,0.023697,0.021196,0.017369,0.012651,0.010046,0.008154,0.005514,0.003521,0.001467,-0.001137,-0.007037,-0.009896,0.008933,0.026008,0.011296,-0.010819,-0.014087,-0.006769,-0.002014,-0.00179,-0.002667,-0.002248,-0.001724,0.000012,0.000577,-0.000163,-0.000047,0.001336,0.001614,0.001335,0.035194,0.137468,0.136336,-0.015848,-0.135368,-0.117633,-0.040045,-0.011027,-0.002948,-0.000881,0.000199,0.000157,-0.000309,-0.001699,-0.001863,-0.000501,0.000652,0.0011,0.000201,-0.000978,-0.002069,-0.001108,-0.000561,-0.001731,-0.00122,0.000268,-0.001058,-0.00196,-0.002104,-0.005719,-0.006539,-0.003662,-0.002182,-0.000683,-0.001359,-0.002663,-0.001155,-0.000389,0.000772,-0.00086,-0.00241,-0.004105,-0.006094,-0.004399,-0.003973,-0.003056,-0.001279,-0.001889,-0.002607,-0.001472,-0.00307,-0.005026,-0.005182,-0.00248,0.000784,0.00274,0.000419,-0.000894,-0.002328,-0.002723,0.002702,0.003597,-0.000013,-0.001907,-0.000626,0.002485,0.002171,-0.00408,-0.003619,-0.001847,0
-0.002113,-0.003787,-0.005496,-0.001508,-0.001578,-0.000907,-0.003933,-0.003956,0.00044,-0.001767,-0.003302,-0.001393,-0.001095,-0.002889,0.000367,0.000436,-0.00014,0.003068,0.000412,-0.001504,-0.000725,0.00083,0.00056,-0.000325,0.000004,-0.000564,-0.001156,-0.000441,-0.00119,-0.001303,0.000374,0.000473,-0.000301,0.00017,0.003683,0.005182,0.003489,0.000896,0.002508,0.00684,0.009054,0.011355,0.013094,0.01262,0.014295,0.016114,0.014795,0.012546,0.010097,0.008234,0.005916,0.003188,0.002498,0.00348,0.002986,0.000918,0.000989,0.0021,0.001187,-0.001445,-0.003023,0.004939,0.006144,-0.016465,-0.030215,-0.01707,-0.003911,0.000601,0.004903,0.003677,-0.00227,-0.002271,-0.005576,-0.012374,-0.011767,-0.00883,-0.007092,-0.006674,-0.005457,-0.003131,-0.003591,-0.007552,-0.006872,-0.003142,-0.002002,-0.001555,-0.001905,-0.002669,-0.004119,-0.00582,-0.005855,-0.005191,-0.004342,-0.002835,-0.002336,-0.002385,-0.002604,-0.002822,-0.002076,-0.001408,-0.001203,0.000097,0.001504,0.001713,0.003066,0.005496,0.007697,0.012401,0.019248,0.027352,0.034366,0.039081,0.042461,0.043417,0.0426,0.039876,0.0363,0.032285,0.0323,0.032954,0.029185,0.025956,0.024415,0.022707,0.017759,0.012104,0.010987,0.009782,0.006034,0.003976,0.00249,-0.00051,-0.00692,-0.009949,0.004609,0.019886,0.010669,-0.005603,-0.009379,-0.006069,-0.00181,-0.000609,-0.002296,-0.002939,-0.000631,0.000414,0.000199,0.000559,-0.000441,0.00009,0.000175,0.000233,0.021713,0.098614,0.104182,-0.007974,-0.099795,-0.087421,-0.028794,-0.008474,-0.001629,-0.000099,0.000361,0.000364,-0.000026,-0.000605,-0.001036,-0.000157,0.000704,0.000731,0.000126,-0.0007,-0.000838,-0.000905,-0.001671,-0.002022,-0.00035,0.000574,-0.001047,-0.000586,-0.002011,-0.005256,-0.006383,-0.004248,-0.000862,0.000073,-0.001944,-0.002375,-0.000539,-0.0011,-0.000564,0.000447,-0.001963,-0.004439,-0.005592,-0.004458,-0.003237,-0.002157,-0.001005,-0.002752,-0.003894,-0.001987,-0.003127,-0.006022,-0.004958,-0.002139,0.001827,0.001665,0.001193,-0.001521,-0.003885,0.00101,0.003808,0.000203,0.000645,0.001752,-0.003396,-0.001496,-0.001432,-0.002109,-0.000852,-0.001164,0
-0.007197,-0.002705,-0.002719,-0.000832,-0.00143,-0.002467,-0.002877,-0.000807,-0.00156,-0.001036,-0.000927,-0.00311,-0.002847,-0.002519,-0.00203,-0.000466,0.000635,0.002392,0.002205,-0.000616,-0.000668,0.000602,0.000089,0.000993,0.00119,-0.001114,-0.000648,-0.000885,-0.001294,-0.000265,-0.000258,0.000335,0.001093,0.001837,0.004821,0.007901,0.004597,0.000096,0.002718,0.007526,0.010012,0.012304,0.014078,0.013508,0.013549,0.01415,0.014036,0.012283,0.009707,0.007409,0.005013,0.003395,0.002803,0.003038,0.003201,0.003112,0.003506,0.005403,0.006391,0.002242,-0.000732,0.007783,0.006489,-0.016959,-0.02874,-0.015563,-0.002633,0.002101,0.005156,-0.000228,-0.00376,0.001561,-0.003082,-0.012618,-0.012568,-0.009509,-0.008039,-0.007538,-0.005891,-0.002964,-0.004322,-0.009331,-0.008255,-0.003685,-0.002176,-0.001829,-0.002059,-0.003279,-0.005265,-0.006674,-0.007041,-0.006777,-0.005918,-0.003901,-0.002674,-0.003348,-0.004488,-0.004716,-0.003887,-0.002764,-0.001605,-0.000526,0.001011,0.002534,0.003993,0.006535,0.010206,0.015035,0.021543,0.028559,0.033512,0.03696,0.038118,0.036248,0.034715,0.033097,0.029199,0.026238,0.026694,0.025536,0.022372,0.020512,0.019078,0.015714,0.012196,0.009907,0.008655,0.007545,0.004713,0.002358,0.00148,-0.000406,-0.004204,-0.006213,0.003599,0.014524,0.007058,-0.005205,-0.008058,-0.004183,-0.000753,-0.00071,-0.00108,-0.001302,-0.000371,0.000966,0.000046,-0.000545,0.00048,0.000879,0.001711,0.003606,0.029467,0.094542,0.08295,-0.008165,-0.077832,-0.080777,-0.034869,-0.010618,-0.003315,-0.001151,0.000479,0.000654,-0.000739,-0.000794,-0.000958,0.000294,0.001319,-0.000479,-0.000152,0.000179,-0.000814,-0.001289,-0.001204,-0.000621,0.000058,-0.000301,-0.000832,-0.000448,-0.001382,-0.003164,-0.004912,-0.003931,0.000192,0.000331,-0.002698,-0.001548,-0.000256,-0.001565,0.000314,0.000053,-0.002526,-0.004168,-0.004485,-0.003485,-0.00285,-0.002858,-0.002499,-0.001281,-0.002694,-0.005597,-0.006186,-0.005027,-0.00521,-0.004113,0.001382,0.002603,-0.001206,-0.000534,-0.002535,-0.001059,0.003276,0.000743,-0.000718,-0.000146,0.00064,0.002711,0.000425,-0.004353,-0.001907,0.000446,0
-0.008374,-0.003797,-0.004417,-0.002077,-0.001837,-0.003237,-0.002039,0.000911,-0.000549,-0.000397,-0.001385,-0.002707,-0.002656,-0.002274,-0.00202,-0.001845,0.000463,0.001819,0.000206,-0.000767,-0.000544,0.000038,0.000818,0.001289,0.00019,-0.000329,0.000538,-0.001194,-0.002178,-0.000608,0.000359,0.00025,0.00093,0.000505,0.002568,0.006042,0.003966,0.001077,0.002306,0.006031,0.00857,0.01096,0.012989,0.012321,0.012696,0.013655,0.013055,0.011838,0.009648,0.007069,0.004994,0.003273,0.002787,0.00309,0.003007,0.003177,0.004377,0.007196,0.00823,0.003369,-0.000825,0.006786,0.005991,-0.017068,-0.029248,-0.01616,-0.00345,0.00063,0.003141,-0.001669,-0.005074,0.00063,-0.001828,-0.010314,-0.010992,-0.008713,-0.007475,-0.006919,-0.005797,-0.003261,-0.00422,-0.008217,-0.006844,-0.002921,-0.001738,-0.001718,-0.002053,-0.002941,-0.004284,-0.005197,-0.005784,-0.005459,-0.004345,-0.002944,-0.00218,-0.00217,-0.00287,-0.003435,-0.002705,-0.001455,-0.000469,0.000172,0.001471,0.002335,0.003066,0.004912,0.007697,0.011706,0.017654,0.024988,0.030786,0.035053,0.036496,0.035448,0.034447,0.0331,0.02991,0.027376,0.027647,0.025684,0.022433,0.020516,0.019044,0.016279,0.012263,0.009514,0.008499,0.007064,0.004133,0.002115,0.0014,-0.00042,-0.004348,-0.005503,0.009763,0.023068,0.009223,-0.011411,-0.016293,-0.00784,-0.001699,-0.001236,-0.001205,-0.001422,-0.000322,0.000931,0.000143,0.00016,0.001219,0.001777,0.002321,0.004425,0.040556,0.130833,0.116661,-0.009061,-0.107534,-0.113747,-0.050038,-0.015148,-0.005355,-0.002205,-0.000426,-0.000257,-0.000875,-0.001113,-0.00099,0.000137,0.00075,-0.000254,-0.000393,0.000072,-0.000773,-0.001609,-0.001395,-0.000897,-0.00034,-0.000526,-0.001065,-0.000627,-0.001112,-0.003488,-0.004172,-0.002704,0.000123,-0.000157,-0.002369,-0.001694,-0.001426,-0.000893,0.00049,-0.000414,-0.001175,-0.002429,-0.003915,-0.002887,-0.002635,-0.001738,-0.001973,-0.002281,-0.001278,-0.00365,-0.005098,-0.004719,-0.005096,-0.0034,0.000665,0.001856,0.000382,-0.00033,-0.001636,0.000135,0.001716,0.001749,0.001604,-0.00087,0.000384,0.001433,-0.000278,-0.002164,-0.001769,-0.000324,1
-0.003596,-0.002376,-0.003669,-0.00272,-0.001791,0.000755,-0.001448,-0.00096,-0.00107,-0.000424,-0.001987,-0.005536,-0.002739,-0.001664,-0.001295,-0.000753,-0.000021,0.003185,0.000597,-0.002332,-0.000926,-0.000425,0.001348,0.003164,0.002903,-0.001068,-0.00268,-0.001594,-0.0018,-0.001097,0.000117,0.00122,0.001177,0.000994,0.005899,0.011478,0.00527,-0.003544,-0.000958,0.005817,0.009493,0.012883,0.01475,0.013573,0.013185,0.014985,0.015133,0.013007,0.010489,0.007939,0.00611,0.004292,0.00357,0.004156,0.00438,0.004639,0.006852,0.011102,0.013218,0.007144,0.002272,0.01457,0.012028,-0.021858,-0.037778,-0.019391,-0.001471,0.005289,0.007986,-0.001024,-0.00501,0.003979,-0.002069,-0.015527,-0.016325,-0.013162,-0.010829,-0.009722,-0.007168,-0.002166,-0.00449,-0.01248,-0.011006,-0.004591,-0.002762,-0.002104,-0.002448,-0.003904,-0.00578,-0.007081,-0.006609,-0.006132,-0.005108,-0.003722,-0.002878,-0.002657,-0.003857,-0.004339,-0.003291,-0.002214,-0.000983,0.000355,0.001607,0.002928,0.003918,0.005686,0.009263,0.014332,0.021268,0.029496,0.036571,0.041418,0.04352,0.042526,0.040885,0.038601,0.035016,0.033052,0.033035,0.030238,0.026438,0.024035,0.021055,0.017049,0.01306,0.011275,0.009676,0.0073,0.005445,0.003287,0.001065,-0.000393,-0.003445,-0.004695,0.010552,0.023144,0.007511,-0.011955,-0.015827,-0.007933,-0.001737,-0.00135,-0.000974,-0.00057,0.000939,0.001382,0.00096,0.000798,0.001839,0.003354,0.002626,0.006115,0.053045,0.162145,0.138628,-0.012845,-0.126111,-0.136118,-0.062521,-0.020661,-0.008204,-0.003794,-0.001104,-0.000303,-0.000304,-0.000696,-0.001841,-0.000142,0.000314,0.00039,0.001227,-0.000193,-0.001207,-0.001886,-0.001833,-0.001808,-0.000588,0.0003,0.000798,-0.000107,-0.001176,-0.002906,-0.004404,-0.003304,-0.002045,-0.000496,-0.001868,-0.002191,-0.000207,0.000316,0.000071,-0.002556,-0.003172,-0.002411,-0.004516,-0.004212,-0.001427,-0.003925,-0.004193,-0.002509,-0.004493,-0.006227,-0.007484,-0.003819,-0.004492,-0.007943,-0.001154,0.00524,-0.000218,-0.001558,0.00058,-0.002507,0.002439,0.003041,-0.00442,-0.00124,0.003953,0.001719,0.000269,-0.001548,-0.001531,0.001073,0
-0.006636,-0.002525,-0.00238,-0.00173,-0.002368,-0.000108,-0.001338,-0.000911,-0.000573,0.000447,-0.001203,-0.004663,-0.002365,-0.001342,-0.001791,-0.000645,0.000247,0.003513,0.001879,-0.003491,-0.002553,0.000258,0.001499,0.004927,0.005777,-0.002897,-0.005819,-0.002299,-0.001999,-0.001723,-0.000044,0.001489,0.00132,0.001736,0.009361,0.018893,0.009783,-0.008264,-0.006736,0.005095,0.011317,0.016679,0.018675,0.013657,0.011238,0.014677,0.015398,0.01305,0.01057,0.008042,0.006412,0.004615,0.004061,0.005636,0.006432,0.007572,0.012598,0.022638,0.028963,0.018801,0.00975,0.030879,0.02827,-0.028893,-0.057349,-0.026309,0.003238,0.012394,0.014855,-0.002242,-0.010404,0.007827,0.001975,-0.022119,-0.026211,-0.021354,-0.017175,-0.014777,-0.010121,-0.001802,-0.005344,-0.019453,-0.017886,-0.007198,-0.004377,-0.003949,-0.004475,-0.006311,-0.008758,-0.010482,-0.009952,-0.008809,-0.007275,-0.005098,-0.003424,-0.00372,-0.005551,-0.005955,-0.004552,-0.002611,-0.00093,0.000322,0.001612,0.003453,0.00535,0.008424,0.013352,0.019533,0.027779,0.03538,0.040034,0.04304,0.042057,0.038425,0.035463,0.032346,0.028791,0.027059,0.025834,0.022223,0.019425,0.017337,0.013807,0.009554,0.007042,0.006298,0.005298,0.004308,0.002667,0.001279,-0.000281,-0.001884,-0.002222,0.000125,0.019233,0.033013,0.008501,-0.022538,-0.027828,-0.013376,-0.002004,-0.001318,-0.000779,0.000538,0.00163,0.002344,0.001709,0.001682,0.003186,0.004569,0.005122,0.011277,0.079328,0.230614,0.19596,-0.01312,-0.176372,-0.197385,-0.093429,-0.031084,-0.011977,-0.006564,-0.002642,-0.001248,-0.001811,-0.001013,-0.000999,-0.000224,0.000015,-0.000028,0.00096,0.000775,-0.000889,-0.001899,-0.001729,-0.001719,-0.000455,0.000532,0.00041,-0.000655,-0.00049,-0.000533,-0.003103,-0.00274,-0.000725,-0.001059,-0.001716,-0.0005,0.000666,-0.000682,-0.000316,-0.001667,-0.00332,-0.002505,-0.002373,-0.002527,-0.001691,-0.002891,-0.004161,-0.002951,-0.003738,-0.007032,-0.007337,-0.004151,-0.006016,-0.007319,-0.000642,0.001658,-0.002918,-0.00015,-0.000493,-0.002135,0.00273,0.002381,-0.003532,-0.001592,0.004537,0.00346,-0.000284,-0.003531,-0.000082,0.002868,0
